codigo_ibge;municipio;reg_adm;reg_gov;reg_metrop;aglom_urb;drs_numero;drs;drs_plano_sp;tj_raj;tj_cj;tj_comarca;tj_comarca_2
3500105;Adamantina;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: ADAMANTINA;ADAMANTINA
3501400;Álvaro de Carvalho;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GARCA;GARCA
3501509;Alvinlândia;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GARCA;GARCA
3503356;Arco-Íris;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: TUPÃ;TUPÃ
3504008;Assis;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: ASSIS;ASSIS
3505807;Bastos;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: BASTOS;BASTOS
3506300;Bernardino de Campos;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: IPAUCU;IPAUCU
3507209;Borá;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PARAGUACU PAULISTA;PARAGUACU PAULISTA
3509809;Campos Novos Paulista;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PALMITAL;PALMITAL
3510005;Cândido Mota;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: CANDIDO MOTA;CANDIDO MOTA
3510153;Canitar;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: CHAVANTES;CHAVANTES
3557204;Chavantes;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: CHAVANTES;CHAVANTES
3513306;Cruzália;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: MARACAI;MARACAI
3514700;Echaporã;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: ASSIS;ASSIS
3515194;Espírito Santo do Turvo;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: SANTA CRUZ DO RIO PARDO;SANTA CRUZ DO RIO PARDO
3515657;Fernão;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GALIA;GALIA
3516002;Flórida Paulista;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: FLORIDA PAULISTA;FLORIDA PAULISTA
3516101;Florínia;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: ASSIS;ASSIS
3516606;Gália;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GALIA;GALIA
3516705;Garça;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GARCA;GARCA
3517307;Guaimbê;RA de Bauru;RG de Lins;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;2ª RAJ - Araçatuba;35ª CJ: LINS;Comarca: GETULINA;GETULINA
3518107;Guarantã;RA de Bauru;RG de Lins;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;2ª RAJ - Araçatuba;35ª CJ: LINS;Comarca: CAFELANDIA;CAFELANDIA
3519006;Herculândia;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: TUPÃ;TUPÃ
3519204;Iacri;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: BASTOS;BASTOS
3519501;Ibirarema;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PALMITAL;PALMITAL
3520806;Inúbia Paulista;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: LUCELIA;LUCELIA
3520905;Ipaussu;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: IPAUCU;IPAUCU
3525805;Júlio Mesquita;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;2ª RAJ - Araçatuba;35ª CJ: LINS;Comarca: CAFELANDIA;CAFELANDIA
3527405;Lucélia;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: LUCELIA;LUCELIA
3527801;Lupércio;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: GARCA;GARCA
3527900;Lutécia;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PARAGUACU PAULISTA;PARAGUACU PAULISTA
3528809;Maracaí;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: MARACAI;MARACAI
3528908;Mariápolis;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: ADAMANTINA;ADAMANTINA
3529005;Marília;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: MARÍLIA;MARÍLIA
3533700;Ocauçu;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: MARÍLIA;MARÍLIA
3533809;Óleo;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: PIRAJU;PIRAJU
3534104;Oriente;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;31ª CJ: MARÍLIA;Comarca: POMPEIA;POMPEIA
3534500;Oscar Bressane;RA de Marília;RG de Marília;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PARAGUACU PAULISTA;PARAGUACU PAULISTA
3534609;Osvaldo Cruz;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: OSVALDO CRUZ;OSVALDO CRUZ
3534708;Ourinhos;RA de Marília;RG de Ourinhos;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;3ª RAJ - Bauru;25ª CJ: OURINHOS;Comarca: OURINHOS;OURINHOS
3534906;Pacaembu;RA de Presidente Prudente;RG de Adamantina;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;29ª CJ: DRACENA;Comarca: PACAEMBU;PACAEMBU
3535309;Palmital;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PALMITAL;PALMITAL
3535507;Paraguaçu Paulista;RA de Marília;RG de Assis;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;26ª CJ: ASSIS;Comarca: PARAGUACU PAULISTA;PARAGUACU PAULISTA
3536000;Parapuã;RA de Marília;RG de Tupã;-;-;DRS IX - Marília;DRS - Marília;DRS - Marília;5ª RAJ - Presidente Prudente;30ª CJ: TUPÃ;Comarca: OSVALDO CRUZ;OSVALDO CRUZ
